1,Wine,Change in Mean,0.20476141470605705,0.0003173969998897519,20,250
1,Wine,change KNN,0.0,0.005861605999598396,20,250
1,Wine,KCP-rbf,0.0,0.08825016599985247,20,250
1,Wine,KCP-linear,0.628032142424398,0.23170356799982983,20,250
1,Wine,MultiRank,0.0,0.3131520699998873,20,250
1,Wine,Change Forest,0.506114082466963,0.2351308480001535,20,250
1,Wine,Change in Mean,0.48587633108311296,0.0003312030003144173,80,250
1,Wine,change KNN,0.0,0.008369594999749097,80,250
1,Wine,KCP-rbf,0.0,0.08328988599987497,80,250
1,Wine,KCP-linear,0.45004891260613294,0.21927155399953335,80,250
1,Wine,MultiRank,0.0,0.2970484329998726,80,250
1,Wine,Change Forest,0.0,0.06422147200009931,80,250
2,Wine,Change in Mean,0.18676662501816127,0.0005399439996836009,20,353
2,Wine,change KNN,0.17254199945849277,0.017305438999756007,20,353
2,Wine,KCP-rbf,0.0,0.10864364699955331,20,353
2,Wine,KCP-linear,0.33605729500374876,0.21796614400045655,20,353
2,Wine,MultiRank,0.0,0.46143188399946666,20,353
2,Wine,Change Forest,0.36478564739882896,0.31176529999993363,20,353
2,Wine,Change in Mean,0.41740364274354147,0.00040700399949855637,80,353
2,Wine,change KNN,0.0,0.010673405000488856,80,353
2,Wine,KCP-rbf,0.0,0.10196549000011146,80,353
2,Wine,KCP-linear,0.10414018505051731,0.2084558480000851,80,353
2,Wine,MultiRank,0.0,0.4721105329999773,80,353
2,Wine,Change Forest,0.0,0.12195003699980589,80,353
3,Wine,Change in Mean,0.2112815160052327,0.0006593640000573942,20,500
3,Wine,change KNN,0.1570733102170901,0.04173755000010715,20,500
3,Wine,KCP-rbf,0.0,0.15838753400021233,20,500
3,Wine,KCP-linear,0.3887370445364792,0.3611131960005878,20,500
3,Wine,MultiRank,0.5153060047345016,1.3758286550000776,20,500
3,Wine,Change Forest,0.40323426801207224,0.7650598340005672,20,500
3,Wine,Change in Mean,0.4815168220339004,0.000595741999859456,80,500
3,Wine,change KNN,0.0,0.037139856000067084,80,500
3,Wine,KCP-rbf,0.0,0.17447259700020368,80,500
3,Wine,KCP-linear,0.25391487045202576,0.44338471700029913,80,500
3,Wine,MultiRank,0.31754556244555027,1.0092707339999833,80,500
3,Wine,Change Forest,0.016044571327514474,0.2611437550003757,80,500
4,Wine,Change in Mean,0.23625771320958702,0.000627682999947865,20,707
4,Wine,change KNN,0.15608760093687535,0.050053767999997945,20,707
4,Wine,KCP-rbf,0.0,0.174489091000396,20,707
4,Wine,KCP-linear,0.45498769967261454,0.2724371489994155,20,707
4,Wine,MultiRank,0.7492612807474816,1.4681245150004543,20,707
4,Wine,Change Forest,0.3458646690651498,0.8759742229995027,20,707
4,Wine,Change in Mean,0.5311220244838569,0.0005330100002538529,80,707
4,Wine,change KNN,0.0,0.04731851300039125,80,707
4,Wine,KCP-rbf,0.0,0.17073673300001246,80,707
4,Wine,KCP-linear,0.044612991056973465,0.23898515500059148,80,707
4,Wine,MultiRank,0.40065744554860483,1.4852018630008388,80,707
4,Wine,Change Forest,0.02690522261497888,0.38129837599990424,80,707
5,Wine,Change in Mean,0.23905870546028607,0.0006281269997998606,20,1000
5,Wine,change KNN,-0.002310360420464405,0.09014751099948626,20,1000
5,Wine,KCP-rbf,0.0,0.28506109499994636,20,1000
5,Wine,KCP-linear,0.1364772240036777,0.28913472199928947,20,1000
5,Wine,MultiRank,0.6809265419722166,2.632927648000077,20,1000
5,Wine,Change Forest,0.15646863401433259,1.008684519999406,20,1000
5,Wine,Change in Mean,0.5109489689138194,0.000890998000613763,80,1000
5,Wine,change KNN,0.0,0.16874573199947918,80,1000
5,Wine,KCP-rbf,0.0,0.4118504790003499,80,1000
5,Wine,KCP-linear,0.0510379467323206,0.582411700999728,80,1000
5,Wine,MultiRank,0.0,3.563079894999646,80,1000
5,Wine,Change Forest,0.0,0.24811697399945842,80,1000
6,Wine,Change in Mean,0.2740689834680658,0.0006504639995910111,20,1414
6,Wine,change KNN,0.7193129346550259,0.20239739699991333,20,1414
6,Wine,KCP-rbf,0.0,0.5225858249996236,20,1414
6,Wine,KCP-linear,0.5303740787361471,0.41505243000028713,20,1414
6,Wine,MultiRank,0.79900712205235,5.015391214000374,20,1414
6,Wine,Change Forest,0.7975045944527837,1.8145742030001202,20,1414
6,Wine,Change in Mean,0.5622211206734922,0.0008416609998675995,80,1414
6,Wine,change KNN,0.013237370047217789,0.18888294699991093,80,1414
6,Wine,KCP-rbf,0.0,0.7164306849999775,80,1414
6,Wine,KCP-linear,0.0770023193006453,0.7330530030003501,80,1414
6,Wine,MultiRank,0.33016148597073036,6.036610511999243,80,1414
6,Wine,Change Forest,0.07014551369976528,1.313500173999273,80,1414
7,Wine,Change in Mean,0.19545049801299286,0.0008334200001627323,20,2000
7,Wine,change KNN,0.7135456072973544,0.43853183500050363,20,2000
7,Wine,KCP-rbf,0.0,2.2264629749997766,20,2000
7,Wine,KCP-linear,0.44910804958137074,1.2874270089996571,20,2000
7,Wine,MultiRank,0.6573774270787593,25.03475731099934,20,2000
7,Wine,Change Forest,0.8225550701991249,2.6856707139995706,20,2000
7,Wine,Change in Mean,0.5129055998609913,0.0014508279991787276,80,2000
7,Wine,change KNN,0.05181130729545046,0.4732024180002554,80,2000
7,Wine,KCP-rbf,0.0,1.002940466999462,80,2000
7,Wine,KCP-linear,0.037198857846168325,0.6703351460000704,80,2000
7,Wine,MultiRank,0.458582527505564,12.127102505000039,80,2000
7,Wine,Change Forest,0.05485404809474635,1.84314897799959,80,2000
